,r0_Discrim_PC_125,r0_Discrim_PC_250,r0_Discrim_PC_1000,r0_VE_PC_125,r0_VE_PC_250,r0_VE_PC_1000,r0_Discrim 125 RT,r0_Discrim 250 RT,r0_Discrim 1000 RT,r0_VE 125 RT,r0_VE 250 RT,r0_VE 1000 RT,r1_Discrim_PC_125,r1_Discrim_PC_250,r1_Discrim_PC_1000,r1_VE_PC_125,r1_VE_PC_250,r1_VE_PC_1000,r1_Discrim 125 RT,r1_Discrim 250 RT,r1_Discrim 1000 RT,r1_VE 125 RT,r1_VE 250 RT,r1_VE 1000 RT
r0_VE 250 RT,-0.11915497318463235,-0.16364299098665375,-0.16921775456968896,-0.01399551542690608,-0.05975400202954096,-0.1354383957012043,0.23346780462179922,0.2393962497893425,0.32946036974551596,0.46084368236191314,1.0,0.4413719247146033,-0.10549937284113513,-0.15676552836514893,-0.17633526658671958,-0.017734631256313863,-0.07344001081079599,-0.13226985125129287,0.22605256479009575,0.2604842516413565,0.34584259932324435,0.4664080235485273,0.49575030011426446,0.4685648290159431
r0_VE 1000 RT,-0.13387428727465633,-0.15279064551215835,-0.158740065688555,0.012737988754424721,-0.04159779083192393,-0.12283848333499096,0.2653178210708458,0.2415579586013744,0.3046224460538945,0.40189508930650647,0.4413719247146033,1.0,-0.1272364944679552,-0.16390350730774272,-0.1780994804870949,-0.0012276857563355934,-0.05550496682955022,-0.11473339737468356,0.2641924828026461,0.2713707270250198,0.29900438219887243,0.3910883756350496,0.4557089553065344,0.4077834941777832
r1_Discrim_PC_125,0.8458166451936425,0.7719669429386142,0.6889154382731871,0.5987032639854835,0.5780576975251652,0.5481403050409522,-0.5306956242930831,-0.526581120236116,-0.332686991686302,-0.042866775767189794,-0.10549937284113513,-0.1272364944679552,1.0,0.7672432830808504,0.6812778431102285,0.6089797080873562,0.5844880463888847,0.5526703526794466,-0.5355202553528695,-0.5158133814697744,-0.31761649255589747,-0.024507065747131625,-0.12470789008021889,-0.12051638223924727
r1_Discrim_PC_250,0.769720158934872,0.7980926899752612,0.7571434230777047,0.6095360106390806,0.6340120411740009,0.6205514805923703,-0.5052670361447784,-0.5116809570464091,-0.3996464173760598,-0.08306164283233324,-0.15676552836514893,-0.16390350730774272,0.7672432830808504,1.0,0.7463509304751118,0.6132028780329906,0.6870202957887319,0.6244050422690895,-0.49668951322326094,-0.5144810748042393,-0.4088830012383485,-0.06836673869425425,-0.16759156769498587,-0.15914152213535512
r1_Discrim_PC_1000,0.6786440773898845,0.7554474982380267,0.8373500881447632,0.5627163357722449,0.5980028610371803,0.6380012797150902,-0.4786995661748027,-0.5139936190387072,-0.4040223277482707,-0.11992582672543926,-0.17633526658671958,-0.1780994804870949,0.6812778431102285,0.7463509304751118,1.0,0.5654455027506573,0.614415841863681,0.6805083754890395,-0.46576441077296954,-0.5003846317024263,-0.41685484149565993,-0.10465826440083735,-0.178709965282114,-0.16812756226700404
r1_VE_PC_125,0.5997033647714626,0.6193155584163262,0.5784190451626909,0.5600883005484781,0.5565603691354495,0.5341151343881676,-0.3489570817476486,-0.3939275874852115,-0.23708781281274724,0.026745922656172327,-0.017734631256313863,-0.0012276857563355934,0.6089797080873562,0.6132028780329906,0.5654455027506573,1.0,0.7161187557213157,0.6568217791827274,-0.3467251147892339,-0.36590247579456636,-0.23612510455078106,0.03471010751988016,-0.022423409779685603,0.006504404286914151
r1_VE_PC_250,0.5851757579250233,0.6451363723828766,0.6206688779946345,0.5614374873947359,0.5685335604058038,0.5520593594440942,-0.35163432375366205,-0.39676655599126,-0.27357841581466036,-0.016172597660827657,-0.07344001081079599,-0.05550496682955022,0.5844880463888847,0.6870202957887319,0.614415841863681,0.7161187557213157,1.0,0.724749816409152,-0.34437998498546946,-0.37890397366437417,-0.2850961762784056,-0.0027000523623088553,-0.08313037500578917,-0.04656852029548203
r1_VE_PC_1000,0.5503060966383994,0.6356273101828586,0.6526500497420742,0.5327529891124074,0.5483838409155354,0.5737115058577893,-0.36241660123823927,-0.4004027158929449,-0.2834352628923009,-0.060650781650698156,-0.13226985125129287,-0.11473339737468356,0.5526703526794466,0.6244050422690895,0.6805083754890395,0.6568217791827274,0.724749816409152,1.0,-0.3490208117308966,-0.38540335336447046,-0.2936364614972982,-0.05187323663475262,-0.14380046550804407,-0.1121752248519775
r1_Discrim 125 RT,-0.5255436333985033,-0.5001371563176152,-0.4692661167635705,-0.34444764731555544,-0.3301931327027563,-0.34671118008071766,0.5610662297544131,0.5021294466552685,0.367597551620055,0.22512270700526038,0.22605256479009575,0.2641924828026461,-0.5355202553528695,-0.49668951322326094,-0.46576441077296954,-0.3467251147892339,-0.34437998498546946,-0.3490208117308966,1.0,0.4926658200231318,0.3541662697588322,0.21722733061125551,0.2394117474426759,0.27204934989123897
r1_Discrim 250 RT,-0.5207644098166886,-0.5023495524311573,-0.5008568305253882,-0.36318846152260664,-0.3797504923942021,-0.3671658069063394,0.5270485045135621,0.4769003980889442,0.4020025755961174,0.2114205437896449,0.2604842516413565,0.2713707270250198,-0.5158133814697744,-0.5144810748042393,-0.5003846317024263,-0.36590247579456636,-0.37890397366437417,-0.38540335336447046,0.4926658200231318,1.0,0.40237042151648067,0.1933086974622385,0.26571578347536073,0.29475734708520573
r1_Discrim 1000 RT,-0.3285096383514772,-0.40585993279320876,-0.38607777848111086,-0.23454071834676796,-0.2744550476104643,-0.2901835070952813,0.3849525774121517,0.3794069366712528,0.3115601442530799,0.2885165872079011,0.34584259932324435,0.29900438219887243,-0.31761649255589747,-0.4088830012383485,-0.41685484149565993,-0.23612510455078106,-0.2850961762784056,-0.2936364614972982,0.3541662697588322,0.40237042151648067,1.0,0.27123290756252305,0.3344736141206488,0.30645848900047584
r1_VE 125 RT,-0.02770077609533218,-0.0526503209898719,-0.08502290181360178,0.042776343692996335,0.016448715825152553,-0.052949211049729446,0.21919955687930287,0.1709766215252264,0.24467912386832946,0.3890570139248682,0.4664080235485273,0.3910883756350496,-0.024507065747131625,-0.06836673869425425,-0.10465826440083735,0.03471010751988016,-0.0027000523623088553,-0.05187323663475262,0.21722733061125551,0.1933086974622385,0.27123290756252305,1.0,0.46498421484955116,0.4092784504282978
r1_VE 250 RT,-0.12946121043080222,-0.17540153134774172,-0.16595640845875714,-0.020098153245908454,-0.06307375535990886,-0.1368810084482288,0.24798972147405135,0.23874298371826538,0.32680944559249475,0.45004971770766466,0.49575030011426446,0.4557089553065344,-0.12470789008021889,-0.16759156769498587,-0.178709965282114,-0.022423409779685603,-0.08313037500578917,-0.14380046550804407,0.2394117474426759,0.26571578347536073,0.3344736141206488,0.46498421484955116,1.0,0.4578454146914448
r1_VE 1000 RT,-0.13605562176476765,-0.15789615098678644,-0.15239634327262933,0.009553388930261088,-0.04378814502062169,-0.09959056218939785,0.28532402171125393,0.2484650236418499,0.31943549275214844,0.3971591359980791,0.4685648290159431,0.4077834941777832,-0.12051638223924727,-0.15914152213535512,-0.16812756226700404,0.006504404286914151,-0.04656852029548203,-0.1121752248519775,0.27204934989123897,0.29475734708520573,0.30645848900047584,0.4092784504282978,0.4578454146914448,1.0
