,r0_Discrim_PC_125,r0_Discrim_PC_250,r0_Discrim_PC_1000,r0_VE_PC_125,r0_VE_PC_250,r0_VE_PC_1000,r0_Discrim 125 RT,r0_Discrim 250 RT,r0_Discrim 1000 RT,r0_VE 125 RT,r0_VE 250 RT,r0_VE 1000 RT,r1_Discrim_PC_125,r1_Discrim_PC_250,r1_Discrim_PC_1000,r1_VE_PC_125,r1_VE_PC_250,r1_VE_PC_1000,r1_Discrim 125 RT,r1_Discrim 250 RT,r1_Discrim 1000 RT,r1_VE 125 RT,r1_VE 250 RT,r1_VE 1000 RT
r0_VE 250 RT,0.04050112355875465,-0.019544650687733946,-0.057131407386025984,0.08854180442402712,0.041187446878467204,-0.12915098756489662,0.16228184632830167,0.19601346816982393,0.3451193918343617,0.3282363501420384,1.0,0.4550415938980508,-0.05353273866383517,-0.011167552425771153,-0.012752772064828036,0.09138384070870198,0.15620800048101802,-0.06270922898022085,0.1104241220944599,0.17348994511128582,0.22285240249576818,0.4492725721550194,0.49651151792140324,0.3182907604410366
r0_VE 1000 RT,-0.03918778218775073,-0.027177201406245848,0.07310966292356487,0.1701536135111453,0.05583538956103687,-0.03269134712150398,0.23631805307597525,0.23349820864532,0.3664966358530842,0.28278062100254137,0.4550415938980508,1.0,-0.05705982520390668,0.016243847136513643,0.057289068547965616,0.16335394351615612,0.11372870163052755,0.04083909706268413,0.22333622238454118,0.24813797262530307,0.15142906800140546,0.3873007150100736,0.4773071094414918,0.46654541812828204
r1_Discrim_PC_125,0.878780628161452,0.8211026079809494,0.6649128880534282,0.594957651545179,0.5682138620454494,0.5388930211654818,-0.6493978172520147,-0.6697824544303473,-0.5298552244925014,0.08802977897701834,-0.05353273866383517,-0.05705982520390668,1.0,0.7761435896217044,0.6837491639054809,0.6027939787787987,0.5914573476767764,0.560308631620066,-0.6665354740943515,-0.767543719412041,-0.6147513691621436,-0.17831357659920047,-0.17558543359224105,-0.32302348738929054
r1_Discrim_PC_250,0.7846699212695628,0.7889649507082177,0.7339571647434299,0.6183477702664212,0.6095325636945172,0.5833198718298627,-0.5980168720453337,-0.5610243846744657,-0.5161882975358072,0.027474166676950344,-0.011167552425771153,0.016243847136513643,0.7761435896217044,1.0,0.7503045305039299,0.6528667269424948,0.6757925357668867,0.6394275690771934,-0.6781845791674505,-0.7382367633712114,-0.6175333734327733,-0.18640191391762823,-0.19187660497375433,-0.2779371453957851
r1_Discrim_PC_1000,0.6840399907719372,0.7247996388320681,0.8383625239306474,0.6088364320201239,0.5812875055627682,0.626731701100929,-0.516351559220086,-0.5370919743649442,-0.47110581904877424,0.008532158553583018,-0.012752772064828036,0.057289068547965616,0.6837491639054809,0.7503045305039299,1.0,0.5976783398787193,0.5951462982667616,0.645443969242646,-0.5994342896695447,-0.6533118634463435,-0.6700432115459425,-0.21190300104792723,-0.16640374873671146,-0.2423979355345759
r1_VE_PC_125,0.5843027287183629,0.6298994528162913,0.603490360418345,0.5978977751683607,0.6171711517071035,0.5134489195407202,-0.42081237513450376,-0.43327754571760435,-0.31934228642512674,0.1723848274713713,0.09138384070870198,0.16335394351615612,0.6027939787787987,0.6528667269424948,0.5976783398787193,1.0,0.7095406478344701,0.6755939566975608,-0.45371592114595266,-0.4745851129737116,-0.4350739229598556,-0.04297914381194026,0.016960750828325332,-0.03619288640678214
r1_VE_PC_250,0.56408727875034,0.6599555188960708,0.5880132196395288,0.556208671097703,0.6481325483436468,0.5090480303107372,-0.41584482055300775,-0.45078045948056766,-0.3563951448601538,0.08097564990040466,0.15620800048101802,0.11372870163052755,0.5914573476767764,0.6757925357668867,0.5951462982667616,0.7095406478344701,1.0,0.7549952636600994,-0.4806119634026239,-0.5682713921289149,-0.4697232747081077,0.0072908267026806075,-0.053656190469208956,-0.1012358147297394
r1_VE_PC_1000,0.5702269645017041,0.5966994094285482,0.6245626661886629,0.5699729364193699,0.6453930422216361,0.5772688871860082,-0.402590637221353,-0.4473954771704416,-0.4087965555684634,0.03908858107337667,-0.06270922898022085,0.04083909706268413,0.560308631620066,0.6394275690771934,0.645443969242646,0.6755939566975608,0.7549952636600994,1.0,-0.46404985145896,-0.5332412779499276,-0.5165926012039138,-0.15994633052939558,-0.16543799239774218,-0.16155761676066602
r1_Discrim 125 RT,-0.7021224405006394,-0.6024471100553045,-0.5740340739409244,-0.49271925595455546,-0.4496838013650592,-0.44029919098040543,0.8475647376146206,0.731557781626292,0.6056796525810793,0.2341556257323488,0.1104241220944599,0.22333622238454118,-0.6665354740943515,-0.6781845791674505,-0.5994342896695447,-0.45371592114595266,-0.4806119634026239,-0.46404985145896,1.0,0.7004316387041366,0.62740837544895,0.29904689333526374,0.36501909415942513,0.325394616836343
r1_Discrim 250 RT,-0.6950711914837967,-0.7428292202539016,-0.6856441050124206,-0.5077800327141353,-0.5132008319349399,-0.5138416402188805,0.6886821521958975,0.7498544775115711,0.6122896341357785,0.15346253623127648,0.17348994511128582,0.24813797262530307,-0.767543719412041,-0.7382367633712114,-0.6533118634463435,-0.4745851129737116,-0.5682713921289149,-0.5332412779499276,0.7004316387041366,1.0,0.689627102768205,0.2591169319806469,0.32341839530859023,0.4378834715821415
r1_Discrim 1000 RT,-0.556899269782848,-0.6469450783135572,-0.6004038562312194,-0.4432489681575641,-0.43394919681516136,-0.47437971567412685,0.6247290255040716,0.5340013812028104,0.6881535743057587,0.23946394267882684,0.22285240249576818,0.15142906800140546,-0.6147513691621436,-0.6175333734327733,-0.6700432115459425,-0.4350739229598556,-0.4697232747081077,-0.5165926012039138,0.62740837544895,0.689627102768205,1.0,0.2666384030025007,0.31606013433117147,0.3679591404294516
r1_VE 125 RT,-0.1051931235205384,-0.12158015831854455,-0.18092930895549897,-0.0020027647304572006,-0.05213948790323166,-0.25466578710994336,0.2401002519463805,0.20937310860959685,0.3647114687411237,0.2627818359158036,0.4492725721550194,0.3873007150100736,-0.17831357659920047,-0.18640191391762823,-0.21190300104792723,-0.04297914381194026,0.0072908267026806075,-0.15994633052939558,0.29904689333526374,0.2591169319806469,0.2666384030025007,1.0,0.5860555252998865,0.32178740416933843
r1_VE 250 RT,-0.1275197867206098,-0.12920189353339365,-0.21806420354220912,0.029118062272505414,-0.021399658911032182,-0.23962456359515252,0.35014057756766925,0.2307908132360118,0.419725548509236,0.362047389817769,0.49651151792140324,0.4773071094414918,-0.17558543359224105,-0.19187660497375433,-0.16640374873671146,0.016960750828325332,-0.053656190469208956,-0.16543799239774218,0.36501909415942513,0.32341839530859023,0.31606013433117147,0.5860555252998865,1.0,0.2875564428697046
r1_VE 1000 RT,-0.23809342441211948,-0.34967111935905465,-0.15558283996988095,-0.08471837200728033,-0.17503479439500713,-0.1583313058677274,0.3728054980002637,0.3217231366877821,0.43270856783519984,0.3208203098822104,0.3182907604410366,0.46654541812828204,-0.32302348738929054,-0.2779371453957851,-0.2423979355345759,-0.03619288640678214,-0.1012358147297394,-0.16155761676066602,0.325394616836343,0.4378834715821415,0.3679591404294516,0.32178740416933843,0.2875564428697046,1.0
