subjID,duration,s_residual,abs_s_residual,groundPlane,clutter
535358.2317880795,460.8167770419426,-0.15410286090404743,0.43474309080897816,12.02060433578936,5.0
531802.879385965,462.719298245614,-0.2706727872677263,0.6121240960766573,28.953812917975938,18.0
532731.8034934498,459.06113537117903,0.3566462976749619,0.7665666905697908,27.906783421951804,22.0
533246.4699331849,461.0244988864143,0.3047471825887139,0.6956336246962952,27.231594395483594,26.0
532388.6450892857,464.56473214285717,0.6933700779549127,0.8463976466008923,6.696951333567539,36.0
536036.3095768375,457.6837416481069,0.15883246066351858,0.599212640870766,24.35560653450024,19.0
536908.2097130243,458.88520971302427,0.0855495727679818,0.4815254175876723,10.664823740812919,19.0
533997.102844639,458.9715536105033,0.6833025702683779,0.8342243921407577,9.032134209869476,18.0
535217.8558951966,458.7882096069869,0.005882845160685323,0.5336201383801352,16.632991649560605,18.0
531859.4769230769,461.2637362637363,0.34920190829742004,0.7105154846037123,19.172834459546934,22.0
535599.3939393939,458.87445887445887,-0.2461067083966221,0.5362798218342114,14.403376386381472,16.0
532574.4361233481,463.931718061674,0.4419099414379695,0.9113570115356172,35.43119222475435,13.0
532480.795154185,463.1057268722467,0.10455104262207243,0.5941972475923201,19.999457360175157,22.0
535284.1670281995,458.7852494577007,-0.2640959615824607,0.5306278297405661,12.747278812178903,14.0
531552.3406593406,456.86813186813185,-0.32587621471595607,0.5763060924094139,12.37699400724769,6.0
533472.5032822757,458.15098468271333,-0.2884716207359092,0.6366345626422539,20.7881727228305,9.0
532160.1991150442,459.070796460177,0.2327402532799479,0.6596425058655986,23.071764701333493,19.0
