duration,subjID,stimulus,pos_s_residual,abs_s_residual,abs_error,error,groundPlane,actual_depth
1000,720390,000691_2014-06-08_13-08-50_260595134347_rgbf000132-resize,0.584468788,0.584468788,2.97230302,-2.97230302,14.74084621,4.153
1000,720390,003621_2014-05-23_18-06-08_094959634447_rgbf000101-resize,0.676685146,0.676685146,2.80280302,-2.80280302,23.0717647,3.9835
1000,720390,001584_2014-06-20_11-07-43_260595134347_rgbf000002-resize,0.167765442,0.167765442,3.104949087,-3.104949087,17.60283414,3.53
1000,720390,001175_2014-06-17_15-45-55_260595134347_rgbf000129-resize,0.151152724,0.151152724,3.452126054,-3.452126054,15.3490391,4.255
1000,720390,000635_2014-06-08_16-38-42_260595134347_rgbf000106-resize,0.582078207,0.582078207,2.026772121,-2.026772121,10.79697623,2.074
1000,720390,001055_2014-06-08_18-45-35_260595134347_rgbf000111-resize,0.766763735,0.766763735,2.003949087,-2.003949087,8.40629861,2.429
1000,720390,000137_2014-05-20_17-04-49_260595134347_rgbf000120-resize,0.406311852,0.406311852,2.983126054,-2.983126054,14.89611111,3.786
1000,720390,000917_2014-06-09_22-45-29_260595134347_rgbf000149-resize,0.944066169,0.944066169,2.627979987,-2.627979987,9.740561609,4.1865
1000,720390,002323_2014-06-28_20-01-54_260595134347_rgbf000051-resize,1.569703664,1.569703664,1.794656953,-1.794656953,18.09172628,3.731
1000,720390,000878_2014-06-08_22-52-45_260595134347_rgbf000045-resize,0.194462286,0.194462286,2.422595154,-2.422595154,5.576511522,2.092
1000,720390,000414_2014-06-04_19-49-13_260595134347_rgbf000044-resize,0.110893075,0.110893075,3.526126054,-3.526126054,13.24134837,4.329
1000,720390,002988_2014-06-15_12-24-20_094959634447_rgbf000150-resize,1.006068577,1.006068577,2.830656953,-2.830656953,14.46030657,4.767
1000,720390,001052_2014-06-08_18-24-54_260595134347_rgbf000130-resize,0.233032146,0.233032146,3.301626054,-3.301626054,25.87613691,4.1045
1000,720390,000810_2014-06-08_17-20-01_260595134347_rgbf000105-resize,0.146061111,0.146061111,2.194918188,-2.194918188,3.095889012,1.4865
1000,720390,002748_2014-06-22_19-07-22_094959634447_rgbf000078-resize,1.436392369,1.436392369,2.35633392,-2.35633392,35.71435076,4.6705
1000,720390,002995_2014-06-15_12-31-26_094959634447_rgbf000150-resize,1.512578487,1.512578487,1.899656953,-1.899656953,27.2315944,3.836
1000,720390,000436_2014-06-09_22-25-11_260595134347_rgbf000137-resize,1.762821956,1.762821956,1.75633392,-1.75633392,20.69156546,4.0705
1000,720390,002444_2014-06-28_20-32-08_260595134347_rgbf000027-resize,0.45607315,0.45607315,3.20830302,-3.20830302,17.10276028,4.389
1000,720390,001133_2014-06-17_14-49-16_260595134347_rgbf000100-resize,0.363730386,0.363730386,3.219714537,-3.219714537,26.75991825,4.2115
1000,720390,002057_2014-06-24_21-00-13_260595134347_rgbf000120-resize,0.474065205,0.474065205,2.541949087,-2.541949087,10.99003685,2.967
1000,720390,000709_2014-06-08_13-51-55_260595134347_rgbf000068-resize,0.16278102,0.16278102,2.322506671,-2.322506671,14.4293511,1.803
1000,720390,000758_2014-06-08_22-05-08_260595134347_rgbf000085-resize,0.24882879,0.24882879,2.955949087,-2.955949087,11.91317738,3.381
1000,720390,000739_2014-06-08_18-45-58_260595134347_rgbf000068-resize,0.165589245,0.165589245,3.108949087,-3.108949087,8.164356964,3.534
1000,720390,002989_2014-06-15_12-25-03_094959634447_rgbf000150-resize,1.31590466,1.31590466,2.261156953,-2.261156953,27.90678342,4.1975
1000,720390,002637_2014-06-24_14-51-13_094959634447_rgbf000066-resize,0.058051528,0.058051528,2.515006671,-2.515006671,10.9720278,1.9955
1000,720390,001016_2014-06-09_16-16-10_260595134347_rgbf000112-resize,0.431395761,0.431395761,1.987095154,-1.987095154,7.049977084,1.6565
1000,720390,002340_2014-06-28_20-05-46_260595134347_rgbf000113-resize,0.364730507,0.364730507,2.426272121,-2.426272121,7.917686206,2.4735
1000,720390,002414_2014-06-28_20-24-58_260595134347_rgbf000067-resize,1.225864499,1.225864499,2.426656953,-2.426656953,31.72066218,4.363
1000,720390,002639_2014-06-24_14-51-37_094959634447_rgbf000074-resize,0.647306483,0.647306483,2.85680302,-2.85680302,16.52140679,4.0375
1000,720390,000447_2014-06-08_16-15-46_260595134347_rgbf000130-resize,0.407108712,0.407108712,3.29830302,-3.29830302,19.08143291,4.479
1000,720390,001066_2014-06-08_22-03-20_260595134347_rgbf000066-resize,1.29659091,1.29659091,2.296656953,-2.296656953,19.74344947,4.233
1000,720390,002630_2014-06-24_14-47-50_094959634447_rgbf000055-resize,0.450943109,0.450943109,2.584449087,-2.584449087,10.6614012,3.0095
1000,720390,002750_2014-06-22_19-08-03_094959634447_rgbf000094-resize,0.240832883,0.240832883,2.495683638,-2.495683638,8.789636111,2.354
1000,720390,003083_2014-06-15_15-21-03_094959634447_rgbf000063-resize,0.402357887,0.402357887,3.148714537,-3.148714537,19.17283446,4.1405
1000,720390,001617_2014-06-20_11-35-32_260595134347_rgbf000066-resize,0.403591605,0.403591605,2.988126054,-2.988126054,19.97416996,3.791
1000,720390,000191_2014-05-12_17-07-38_260595134347_rgbf000199-resize,0.587878703,0.587878703,2.807714537,-2.807714537,12.34075727,3.7995
1000,720390,003079_2014-06-15_15-18-20_094959634447_rgbf000152-resize,1.278403685,1.278403685,1.69680302,-1.69680302,9.03213421,2.8775
1000,720390,001450_2014-06-19_17-02-03_260595134347_rgbf000203-resize,0.66190514,0.66190514,2.829969687,-2.829969687,12.34882649,4.010666667
1000,720390,000009_2014-05-26_14-32-05_260595134347_rgbf000034-resize,1.87108777,1.87108777,1.55733392,-1.55733392,34.79652683,3.8715
1000,720390,001828_2014-06-26_21-40-03_260595134347_rgbf000024-resize,0.973969668,0.973969668,2.889656953,-2.889656953,35.55232951,4.826
1000,720390,000906_2014-06-08_13-35-43_260595134347_rgbf000155-resize,0.16043999,0.16043999,2.801772121,-2.801772121,16.12201726,2.849
1000,720390,002805_2014-06-22_19-54-03_094959634447_rgbf000079-resize,0.377768477,0.377768477,2.718949087,-2.718949087,7.377848173,3.144
1000,720390,000927_2014-06-09_16-32-30_260595134347_rgbf000123-resize,0.253200398,0.253200398,2.631272121,-2.631272121,11.71523965,2.6785
1000,720390,002467_2014-06-28_20-38-07_260595134347_rgbf000026-resize,1.01966981,1.01966981,2.805656953,-2.805656953,15.33104622,4.742
1000,720390,003010_2014-06-15_12-54-35_094959634447_rgbf000112-resize,0.391641734,0.391641734,2.693449087,-2.693449087,6.696951334,3.1185
1000,720390,002663_2014-06-13_15-50-26_094959634447_rgbf000075-resize,0.259943373,0.259943373,3.56880302,-3.56880302,16.72595409,4.7495
1000,720390,001011_2014-06-08_23-18-54_260595134347_rgbf000044-resize,0.365002531,0.365002531,2.425772121,-2.425772121,11.62407561,2.473
1000,720390,002545_2014-06-24_13-38-53_094959634447_rgbf000080-resize,0.098855226,0.098855226,2.440006671,-2.440006671,12.08382405,1.9205
1000,395277,001808_2014-06-26_20-50-58_260595134347_rgbf000029-resize,0.325004934,0.325004934,3.27553814,-3.27553814,20.03065155,4.249
1000,395277,001815_2014-06-26_20-52-55_260595134347_rgbf000020-resize,0.794247465,0.794247465,2.41303814,-2.41303814,18.62632266,3.3865
1000,395277,001029_2014-06-08_13-17-57_260595134347_rgbf000065-resize,0.252768592,0.252768592,2.816363955,-2.816363955,18.20973466,3.0835
1000,395277,001516_2014-06-20_16-25-09_260595134347_rgbf000076-resize,1.687576436,1.687576436,0.77103814,-0.77103814,3.862265909,1.7445
1000,395277,001417_2014-06-19_16-25-36_260595134347_rgbf000115-resize,0.120170368,0.120170368,3.65203814,-3.65203814,49.1709127,4.6255
1000,395277,001244_2014-06-17_16-47-45_260595134347_rgbf000030-resize,0.819123926,0.819123926,1.775363955,-1.775363955,6.762963881,2.0425
1000,395277,001158_2014-06-17_15-32-16_260595134347_rgbf000138-resize,0.171311003,0.171311003,3.55803814,-3.55803814,26.95445197,4.5315
1000,395277,000788_2014-06-08_22-34-36_260595134347_rgbf000131-resize,0.102883007,0.102883007,3.091863955,-3.091863955,21.46386214,3.359
1000,395277,001094_2014-06-15_17-36-00_260595134347_rgbf000205-resize,0.342142487,0.342142487,3.24403814,-3.24403814,17.19677127,4.2175
1000,395277,000780_2014-06-08_22-28-29_260595134347_rgbf000126-resize,0.090097848,0.090097848,3.115363955,-3.115363955,14.16539078,3.3825
1000,395277,000470_2014-06-09_19-42-40_260595134347_rgbf000094-resize,0.227864541,0.227864541,2.270189769,-2.270189769,22.48637943,1.831
1000,395277,000469_2014-06-09_19-42-10_260595134347_rgbf000081-resize,0.325249368,0.325249368,2.091189769,-2.091189769,25.13136208,1.652
1000,395277,002136_2014-06-25_21-18-03_260595134347_rgbf000109-resize,0.865640142,0.865640142,1.689863955,-1.689863955,13.29707844,1.957
1000,395277,002039_2014-06-24_20-22-38_260595134347_rgbf000084-resize,0.238501093,0.238501093,3.43453814,-3.43453814,15.52430364,4.408
1000,395277,002103_2014-06-25_20-00-40_260595134347_rgbf000049-resize,0.403348035,0.403348035,3.13153814,-3.13153814,11.59801887,4.105
1000,395277,002213_2014-06-28_18-37-58_260595134347_rgbf000055-resize,0.667211951,0.667211951,2.64653814,-2.64653814,11.38729689,3.62
1000,395277,003621_2014-05-23_18-06-08_094959634447_rgbf000101-resize,0.469450026,0.469450026,3.01003814,-3.01003814,23.0717647,3.9835
1000,395277,001584_2014-06-20_11-07-43_260595134347_rgbf000002-resize,0.716176389,0.716176389,2.55653814,-2.55653814,17.60283414,3.53
1000,395277,001175_2014-06-17_15-45-55_260595134347_rgbf000129-resize,0.321740638,0.321740638,3.28153814,-3.28153814,15.3490391,4.255
1000,395277,000635_2014-06-08_16-38-42_260595134347_rgbf000106-resize,1.508312187,1.508312187,1.10053814,-1.10053814,10.79697623,2.074
1000,395277,002043_2014-06-24_20-29-38_260595134347_rgbf000039-resize,0.383340427,0.383340427,2.576363955,-2.576363955,8.475049544,2.8435
1000,395277,003048_2014-06-15_13-49-43_094959634447_rgbf000150-resize,0.45856904,0.45856904,3.03003814,-3.03003814,24.35560653,4.0035
1000,395277,002725_2014-06-22_11-47-51_094959634447_rgbf000070-resize,0.736156406,0.736156406,1.927863955,-1.927863955,3.938570017,2.195
1000,395277,001055_2014-06-08_18-45-35_260595134347_rgbf000111-resize,1.315174682,1.315174682,1.45553814,-1.45553814,8.40629861,2.429
1000,395277,000736_2014-06-08_18-24-15_260595134347_rgbf000206-resize,0.018011314,0.018011314,3.247863955,-3.247863955,33.40817061,3.515
1000,395277,000137_2014-05-20_17-04-49_260595134347_rgbf000120-resize,0.576899765,0.576899765,2.81253814,-2.81253814,14.89611111,3.786
1000,395277,001056_2014-06-08_18-46-44_260595134347_rgbf000068-resize,0.481813353,0.481813353,2.395363955,-2.395363955,11.38594592,2.6625
1000,395277,000917_2014-06-09_22-45-29_260595134347_rgbf000149-resize,0.359008016,0.359008016,3.21303814,-3.21303814,9.740561609,4.1865
1000,395277,000878_2014-06-08_22-52-45_260595134347_rgbf000045-resize,1.4985193,1.4985193,1.11853814,-1.11853814,5.576511522,2.092
1000,395277,002905_2014-06-03_18-04-43_094959634447_rgbf000151-resize,0.119870753,0.119870753,2.468689769,-2.468689769,12.02060434,2.0295
1000,395277,003423_2014-05-21_10-23-26_094959634447_rgbf002665-resize,0.158104012,0.158104012,2.990363955,-2.990363955,35.43119222,3.2575
1000,395277,000414_2014-06-04_19-49-13_260595134347_rgbf000044-resize,0.987806803,0.987806803,2.649212326,-2.649212326,13.24134837,4.329
1000,395277,002988_2014-06-15_12-24-20_094959634447_rgbf000150-resize,0.749513205,0.749513205,3.087212326,-3.087212326,14.46030657,4.767
1000,395277,001052_2014-06-08_18-24-54_260595134347_rgbf000130-resize,0.403620059,0.403620059,3.13103814,-3.13103814,25.87613691,4.1045
1000,395277,000810_2014-06-08_17-20-01_260595134347_rgbf000105-resize,1.121615344,1.121615344,1.219363955,-1.219363955,3.095889012,1.4865
1000,395277,001571_2014-06-20_17-21-32_260595134347_rgbf000089-resize,0.918412926,0.918412926,1.592863955,-1.592863955,4.99196035,1.86
1000,395277,002788_2014-06-22_19-36-03_094959634447_rgbf000088-resize,1.034567454,1.034567454,1.379363955,-1.379363955,21.7158464,1.6465
1000,395277,002748_2014-06-22_19-07-22_094959634447_rgbf000078-resize,0.802013963,0.802013963,2.990712326,-2.990712326,35.71435076,4.6705
1000,395277,002995_2014-06-15_12-31-26_094959634447_rgbf000150-resize,0.5496973,0.5496973,2.86253814,-2.86253814,27.2315944,3.836
1000,395277,000436_2014-06-09_22-25-11_260595134347_rgbf000137-resize,0.422117736,0.422117736,3.09703814,-3.09703814,20.69156546,4.0705
1000,395277,002444_2014-06-28_20-32-08_260595134347_rgbf000027-resize,0.24883803,0.24883803,3.41553814,-3.41553814,17.10276028,4.389
1000,395277,001132_2014-06-17_14-48-54_260595134347_rgbf000100-resize,0.594853393,0.594853393,2.77953814,-2.77953814,14.39827921,3.753
1000,395277,003070_2014-06-15_14-58-27_094959634447_rgbf000150-resize,0.330023595,0.330023595,2.674363955,-2.674363955,10.66482374,2.9415
1000,395277,002057_2014-06-24_21-00-13_260595134347_rgbf000120-resize,1.022476152,1.022476152,1.99353814,-1.99353814,10.99003685,2.967
1000,395277,000709_2014-06-08_13-51-55_260595134347_rgbf000068-resize,1.655749551,1.655749551,0.82953814,-0.82953814,14.4293511,1.803
1000,395277,000758_2014-06-08_22-05-08_260595134347_rgbf000085-resize,0.797239737,0.797239737,2.40753814,-2.40753814,11.91317738,3.381
1000,395277,000854_2014-06-09_19-43-13_260595134347_rgbf000066-resize,0.261201357,0.261201357,2.800863955,-2.800863955,11.91082763,3.068
1000,395277,001164_2014-06-17_15-35-46_260595134347_rgbf000085-resize,1.35597838,1.35597838,1.38053814,-1.38053814,17.32566881,2.354
1000,395277,001136_2014-06-17_15-19-41_260595134347_rgbf000076-resize,1.621746469,1.621746469,0.89203814,-0.89203814,18.66779988,1.8655
1000,395277,000739_2014-06-08_18-45-58_260595134347_rgbf000068-resize,0.007674377,0.007674377,3.266863955,-3.266863955,8.164356964,3.534
1000,395277,000734_2014-06-08_17-39-11_260595134347_rgbf000128-resize,0.40715638,0.40715638,3.12453814,-3.12453814,16.05223162,4.098
1000,395277,002949_2014-06-26_15-57-42_094959634447_rgbf000079-resize,0.901275372,0.901275372,1.624363955,-1.624363955,17.99500168,1.8915
1000,395277,002989_2014-06-15_12-25-03_094959634447_rgbf000150-resize,0.353023473,0.353023473,3.22403814,-3.22403814,27.90678342,4.1975
1000,395277,000866_2014-06-09_20-45-42_260595134347_rgbf000139-resize,0.887279898,0.887279898,2.24203814,-2.24203814,8.082259189,3.2155
1000,395277,002637_2014-06-24_14-51-13_094959634447_rgbf000066-resize,0.844694244,0.844694244,1.728363955,-1.728363955,10.9720278,1.9955
1000,395277,001016_2014-06-09_16-16-10_260595134347_rgbf000112-resize,1.029126961,1.029126961,1.389363955,-1.389363955,7.049977084,1.6565
1000,395277,002340_2014-06-28_20-05-46_260595134347_rgbf000113-resize,1.290964487,1.290964487,1.50003814,-1.50003814,7.917686206,2.4735
1000,395277,001570_2014-06-20_17-21-09_260595134347_rgbf000135-resize,0.206402184,0.206402184,3.49353814,-3.49353814,22.17951068,4.467
1000,395277,001392_2014-06-19_16-07-59_260595134347_rgbf000046-resize,0.387026555,0.387026555,3.16153814,-3.16153814,18.95235575,4.135
1000,395277,001066_2014-06-08_22-03-20_260595134347_rgbf000066-resize,0.333709723,0.333709723,3.25953814,-3.25953814,19.74344947,4.233
1000,395277,002630_2014-06-24_14-47-50_094959634447_rgbf000055-resize,0.999354056,0.999354056,2.03603814,-2.03603814,10.6614012,3.0095
1000,395277,001199_2014-06-17_16-03-48_260595134347_rgbf000077-resize,0.76650095,0.76650095,2.46403814,-2.46403814,28.28224985,3.4375
1000,395277,001617_2014-06-20_11-35-32_260595134347_rgbf000066-resize,0.574179519,0.574179519,2.81753814,-2.81753814,19.97416996,3.791
1000,395277,000493_2014-06-09_21-01-18_260595134347_rgbf000196-resize,0.058815013,0.058815013,3.172863955,-3.172863955,19.62928538,3.44
1000,395277,000191_2014-05-12_17-07-38_260595134347_rgbf000199-resize,0.5695551,0.5695551,2.82603814,-2.82603814,12.34075727,3.7995
1000,395277,003079_2014-06-15_15-18-20_094959634447_rgbf000152-resize,0.364842751,0.364842751,2.610363955,-2.610363955,9.03213421,2.8775
1000,395277,001449_2014-06-19_17-01-27_260595134347_rgbf000116-resize,0.052286421,0.052286421,3.184863955,-3.184863955,8.994872109,3.452
1000,395277,001450_2014-06-19_17-02-03_260595134347_rgbf000203-resize,0.45467002,0.45467002,3.037204807,-3.037204807,12.34882649,4.010666667
1000,395277,002600_2014-06-24_14-27-04_094959634447_rgbf000074-resize,0.430128668,0.430128668,2.490363955,-2.490363955,44.47386082,2.7575
1000,395277,003228_2014-05-14_13-42-35_094959634447_rgbf000101-resize,0.153329785,0.153329785,2.407189769,-2.407189769,14.40337639,1.968
1000,395277,002678_2014-06-13_16-15-32_094959634447_rgbf000151-resize,0.742684998,0.742684998,1.915863955,-1.915863955,32.96558503,2.183
1000,395277,002763_2014-06-22_19-13-10_094959634447_rgbf000075-resize,1.014301617,1.014301617,1.416613955,-1.416613955,5.591978359,1.68375
1000,395277,000009_2014-05-26_14-32-05_260595134347_rgbf000034-resize,0.530383549,0.530383549,2.89803814,-2.89803814,34.79652683,3.8715
1000,395277,001828_2014-06-26_21-40-03_260595134347_rgbf000024-resize,0.011088481,0.011088481,3.85253814,-3.85253814,35.55232951,4.826
1000,395277,000906_2014-06-08_13-35-43_260595134347_rgbf000155-resize,1.086673971,1.086673971,1.87553814,-1.87553814,16.12201726,2.849
1000,395277,002805_2014-06-22_19-54-03_094959634447_rgbf000079-resize,0.219853609,0.219853609,2.876863955,-2.876863955,7.377848173,3.144
1000,395277,001110_2014-06-15_17-25-28_260595134347_rgbf000150-resize,0.292878434,0.292878434,2.150689769,-2.150689769,9.336195527,1.7115
1000,395277,000927_2014-06-09_16-32-30_260595134347_rgbf000123-resize,0.473108564,0.473108564,2.411363955,-2.411363955,11.71523965,2.6785
1000,395277,003010_2014-06-15_12-54-35_094959634447_rgbf000112-resize,0.940052681,0.940052681,2.14503814,-2.14503814,6.696951334,3.1185
1000,395277,002663_2014-06-13_15-50-26_094959634447_rgbf000075-resize,0.052708253,0.052708253,3.77603814,-3.77603814,16.72595409,4.7495
1000,395277,001011_2014-06-08_23-18-54_260595134347_rgbf000044-resize,0.584910697,0.584910697,2.205863955,-2.205863955,11.62407561,2.473
1000,395277,002875_2014-06-01_15-19-00_094959634447_rgbf000151-resize,1.566253439,1.566253439,0.99403814,-0.99403814,11.62568094,1.9675
1000,395277,002545_2014-06-24_13-38-53_094959634447_rgbf000080-resize,0.885497942,0.885497942,1.653363955,-1.653363955,12.08382405,1.9205
1000,624957,001417_2014-06-19_16-25-36_260595134347_rgbf000115-resize,0.148670188,0.148670188,3.62353832,-3.62353832,49.1709127,4.6255
1000,624957,003081_2014-06-15_15-19-16_094959634447_rgbf000150-resize,0.905850694,0.905850694,2.541264974,-2.541264974,16.63299165,3.9125
1000,624957,000682_2014-06-08_23-14-58_260595134347_rgbf000041-resize,0.075359916,0.075359916,2.829858359,-2.829858359,8.707843072,2.724
1000,624957,001158_2014-06-17_15-32-16_260595134347_rgbf000138-resize,0.938357516,0.938357516,2.790991627,-2.790991627,26.95445197,4.5315
1000,624957,001150_2014-06-17_15-27-34_260595134347_rgbf000108-resize,0.102018084,0.102018084,3.399811666,-3.399811666,11.08813907,4.0325
1000,624957,000665_2014-06-09_20-42-35_260595134347_rgbf000110-resize,0.632738188,0.632738188,2.424311666,-2.424311666,18.49880761,3.057
1000,624957,002568_2014-06-24_13-59-21_094959634447_rgbf000062-resize,0.286314912,0.286314912,2.751585013,-2.751585013,29.63840999,3.015
1000,624957,000788_2014-06-08_22-34-36_260595134347_rgbf000131-resize,0.099161949,0.099161949,3.095585013,-3.095585013,21.46386214,3.359
1000,624957,000692_2014-06-08_13-09-42_260595134347_rgbf000199-resize,1.042679096,1.042679096,2.289764974,-2.289764974,54.8004659,3.661
1000,624957,002509_2014-06-24_13-19-22_094959634447_rgbf000077-resize,0.477276469,0.477276469,1.781631706,-1.781631706,40.21868783,1.3065
1000,624957,002039_2014-06-24_20-22-38_260595134347_rgbf000084-resize,0.63627426,0.63627426,3.036764974,-3.036764974,15.52430364,4.408
1000,624957,002213_2014-06-28_18-37-58_260595134347_rgbf000055-resize,0.326438425,0.326438425,2.987311666,-2.987311666,11.38729689,3.62
1000,624957,000691_2014-06-08_13-08-50_260595134347_rgbf000132-resize,0.036460142,0.036460142,3.520311666,-3.520311666,14.74084621,4.153
1000,624957,000929_2014-06-09_16-33-19_260595134347_rgbf000139-resize,0.735563507,0.735563507,2.235311666,-2.235311666,19.50133801,2.868
1000,624957,000457_2014-06-08_16-52-43_260595134347_rgbf000199-resize,0.310660995,0.310660995,3.016311666,-3.016311666,14.06727982,3.649
1000,624957,003621_2014-05-23_18-06-08_094959634447_rgbf000101-resize,0.1286765,0.1286765,3.350811666,-3.350811666,23.0717647,3.9835
1000,624957,001175_2014-06-17_15-45-55_260595134347_rgbf000129-resize,1.458060498,1.458060498,2.145218281,-2.145218281,15.3490391,4.255
1000,624957,003490_2014-05-21_15-50-11_094959634447_rgbf000101-resize,0.313109217,0.313109217,3.011811666,-3.011811666,19.99945736,3.6445
1000,624957,000635_2014-06-08_16-38-42_260595134347_rgbf000106-resize,0.059718622,0.059718622,2.549131706,-2.549131706,10.79697623,2.074
1000,624957,000137_2014-05-20_17-04-49_260595134347_rgbf000120-resize,0.236126239,0.236126239,3.153311666,-3.153311666,14.89611111,3.786
1000,624957,001056_2014-06-08_18-46-44_260595134347_rgbf000068-resize,0.478092295,0.478092295,2.399085013,-2.399085013,11.38594592,2.6625
1000,624957,002323_2014-06-28_20-01-54_260595134347_rgbf000051-resize,0.266048951,0.266048951,3.098311666,-3.098311666,18.09172628,3.731
1000,624957,002905_2014-06-03_18-04-43_094959634447_rgbf000151-resize,0.083928816,0.083928816,2.504631706,-2.504631706,12.02060434,2.0295
1000,624957,003423_2014-05-21_10-23-26_094959634447_rgbf002665-resize,1.262202993,1.262202993,1.886264974,-1.886264974,35.43119222,3.2575
1000,624957,000414_2014-06-04_19-49-13_260595134347_rgbf000044-resize,0.679254156,0.679254156,2.957764974,-2.957764974,13.24134837,4.329
1000,624957,003129_2014-05-12_10-48-10_094959634447_rgbf000100-resize,0.352008494,0.352008494,3.559264974,-3.559264974,17.90745438,4.9305
1000,624957,001052_2014-06-08_18-24-54_260595134347_rgbf000130-resize,0.801393226,0.801393226,2.733264974,-2.733264974,25.87613691,4.1045
1000,624957,001214_2014-06-17_16-13-55_260595134347_rgbf000111-resize,0.484620886,0.484620886,2.387085013,-2.387085013,18.47928258,2.6505
1000,624957,002748_2014-06-22_19-07-22_094959634447_rgbf000078-resize,1.970554701,1.970554701,1.822171588,-1.822171588,35.71435076,4.6705
1000,624957,002995_2014-06-15_12-31-26_094959634447_rgbf000150-resize,1.316743813,1.316743813,2.095491627,-2.095491627,27.2315944,3.836
1000,624957,000436_2014-06-09_22-25-11_260595134347_rgbf000137-resize,0.08134421,0.08134421,3.437811666,-3.437811666,20.69156546,4.0705
1000,624957,002444_2014-06-28_20-32-08_260595134347_rgbf000027-resize,0.646611197,0.646611197,3.017764974,-3.017764974,17.10276028,4.389
1000,624957,000709_2014-06-08_13-51-55_260595134347_rgbf000068-resize,0.576429332,0.576429332,1.908858359,-1.908858359,14.4293511,1.803
1000,624957,000758_2014-06-08_22-05-08_260595134347_rgbf000085-resize,1.195012903,1.195012903,2.009764974,-2.009764974,11.91317738,3.381
1000,624957,001136_2014-06-17_15-19-41_260595134347_rgbf000076-resize,0.54242625,0.54242625,1.971358359,-1.971358359,18.66779988,1.8655
1000,624957,002989_2014-06-15_12-25-03_094959634447_rgbf000150-resize,0.75079664,0.75079664,2.826264974,-2.826264974,27.90678342,4.1975
1000,624957,003534_2014-05-22_15-06-10_094959634447_rgbf000102-resize,0.04298923,0.04298923,2.270405052,-2.270405052,12.37699401,1.426
1000,624957,002637_2014-06-24_14-51-13_094959634447_rgbf000066-resize,0.471699839,0.471699839,2.101358359,-2.101358359,10.9720278,1.9955
1000,624957,002340_2014-06-28_20-05-46_260595134347_rgbf000113-resize,0.211644268,0.211644268,2.579358359,-2.579358359,7.917686206,2.4735
1000,624957,000773_2014-06-08_22-24-54_260595134347_rgbf000093-resize,0.328886399,0.328886399,3.601764974,-3.601764974,21.45352632,4.973
1000,624957,001570_2014-06-20_17-21-09_260595134347_rgbf000135-resize,0.604175351,0.604175351,3.095764974,-3.095764974,22.17951068,4.467
1000,624957,001392_2014-06-19_16-07-59_260595134347_rgbf000046-resize,0.784799722,0.784799722,2.763764974,-2.763764974,18.95235575,4.135
1000,624957,000447_2014-06-08_16-15-46_260595134347_rgbf000130-resize,0.597646759,0.597646759,3.107764974,-3.107764974,19.08143291,4.479
1000,624957,001066_2014-06-08_22-03-20_260595134347_rgbf000066-resize,0.73148289,0.73148289,2.861764974,-2.861764974,19.74344947,4.233
1000,624957,000742_2014-06-08_18-48-09_260595134347_rgbf000164-resize,0.514407214,0.514407214,3.260764974,-3.260764974,18.91549954,4.632
1000,624957,002758_2014-06-22_19-11-20_094959634447_rgbf000128-resize,0.167304249,0.167304249,2.660858359,-2.660858359,7.204478276,2.555
1000,624957,001199_2014-06-17_16-03-48_260595134347_rgbf000077-resize,1.90282081,1.90282081,1.327718281,-1.327718281,28.28224985,3.4375
1000,624957,003083_2014-06-15_15-21-03_094959634447_rgbf000063-resize,1.520354144,1.520354144,2.030718281,-2.030718281,19.17283446,4.1405
1000,624957,001617_2014-06-20_11-35-32_260595134347_rgbf000066-resize,0.233405993,0.233405993,3.158311666,-3.158311666,19.97416996,3.791
1000,624957,000493_2014-06-09_21-01-18_260595134347_rgbf000196-resize,0.424367301,0.424367301,2.807311666,-2.807311666,19.62928538,3.44
1000,624957,000191_2014-05-12_17-07-38_260595134347_rgbf000199-resize,0.228781573,0.228781573,3.166811666,-3.166811666,12.34075727,3.7995
1000,624957,002600_2014-06-24_14-27-04_094959634447_rgbf000074-resize,0.057134264,0.057134264,2.863358359,-2.863358359,44.47386082,2.7575
1000,624957,003228_2014-05-14_13-42-35_094959634447_rgbf000101-resize,0.117387849,0.117387849,2.443131706,-2.443131706,14.40337639,1.968
1000,624957,002678_2014-06-13_16-15-32_094959634447_rgbf000151-resize,0.369690593,0.369690593,2.288858359,-2.288858359,32.96558503,2.183
1000,624957,001828_2014-06-26_21-40-03_260595134347_rgbf000024-resize,0.408861648,0.408861648,3.454764974,-3.454764974,35.55232951,4.826
1000,624957,000906_2014-06-08_13-35-43_260595134347_rgbf000155-resize,0.007353752,0.007353752,2.954858359,-2.954858359,16.12201726,2.849
1000,624957,002805_2014-06-22_19-54-03_094959634447_rgbf000079-resize,0.585405897,0.585405897,2.511311666,-2.511311666,7.377848173,3.144
1000,624957,000927_2014-06-09_16-32-30_260595134347_rgbf000123-resize,0.100114159,0.100114159,2.784358359,-2.784358359,11.71523965,2.6785
1000,624957,002570_2014-06-24_13-59-54_094959634447_rgbf000059-resize,1.576663248,1.576663248,1.927218281,-1.927218281,41.59614038,4.037
1000,624957,002467_2014-06-28_20-38-07_260595134347_rgbf000026-resize,0.45456179,0.45456179,3.370764974,-3.370764974,15.33104622,4.742
1000,624957,001810_2014-06-26_20-51-35_260595134347_rgbf000040-resize,0.331879166,0.331879166,2.358358359,-2.358358359,22.41139141,2.2525
